Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
1409,Grayland Arnold\ArnoGr01,HOU,24,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1410,Eric Banks\BankEr00,LAC,23,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1411,Peyton Barber\BarbPe01,LVR,27,rb,10,1,,,,,,0,2,1,0,0,0.0,,,,,,
1412,Rashod Bateman\BateRa00,BAL,22,wr,12,4,,,,,,0,0,1,0,0,0.0,,,,,,
1413,Eno Benjamin\BenjEn00,ARI,22,,9,0,,,,,,0,0,1,0,0,0.0,1,0,1,0,0,
1414,Tyler Biadasz\BiadTy00,DAL,24,C,17,17,,,,,,0,3,1,0,0,0.0,,,,,,
1415,Andrew Billings\BillAn00,CLE,26,,6,0,,,,,,,,,,,0.0,1,0,1,0,0,
1416,Kendall Blanton\BlanKe01,LAR,26,te,11,2,,,,,,0,1,1,0,0,0.0,,,,,,
1417,C.J. Board\BoarC.00,NYG,28,wr,6,1,,,,,,,,,,,0.0,2,0,2,0,0,
1418,Chris Boswell\BoswCh00,PIT,30,k,17,0,,,,,,0,0,1,0,0,0.0,,,,,,
1419,Tim Boyle\BoylTi00,DET,27,qb,5,3,,,,,,0,1,1,0,0,0.0,,,,,,
1420,Garrett Bradbury\BradGa00,MIN,26,C,13,13,,,,,,,,,,,0.0,1,0,1,0,0,
1421,William Bradley-King\BradWi00,WAS,24,,3,0,,,,,,,,,,,0.5,5,0,5,0,1,
1422,Tom Brady*\BradTo00,TAM,44,QB,17,17,,,,,,0,4,1,0,0,0.0,,,,,,
1423,Aaron Brewer\BrewAa01,TEN,24,ol,12,5,,,,,,0,1,1,-17,0,0.0,,,,,,
1424,Jacoby Brissett\BrisJa00,MIA,29,qb,11,5,,,,,,0,6,2,-9,0,0.0,,,,,,
1425,Bobby Brown\BrowBo04,LAR,21,,10,0,,,,,,,,,,,0.0,1,0,1,0,0,
1426,Evan Brown\BrowEv00,DET,25,C,16,12,,,,,,0,0,1,0,0,0.0,,,,,,
1427,Noah Brown\BrowNo00,DAL,25,wr,13,1,,,,,,,,,,,0.0,2,0,2,0,0,
1428,Harrison Bryant\BryaHa00,CLE,23,te,16,3,,,,,,,,,,,0.0,2,0,2,0,0,
1429,Marcus Cannon\CannMa00,HOU,33,,4,4,,,,,,0,0,1,0,0,0.0,,,,,,
1430,Derek Carr\CarrDe02,LVR,30,QB,17,17,,,,,,0,13,5,-15,0,0.0,,,,,,
1431,Nick Chubb*\ChubNi00,CLE,26,RB,14,14,,,,,,0,2,1,0,0,0.0,,,,,,
1432,Matt Cole\ColeMa03,CAR,25,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1433,William Compton\CompWi00,LVR,32,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1434,Tyler Conklin\ConkTy00,MIN,26,TE,17,15,,,,,,0,1,1,0,0,0.0,,,,,,
1435,Chris Conley\ConlCh00,HOU,29,wr,16,10,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,
1436,Amari Cooper\CoopAm00,DAL,27,WR,15,14,,,,,,0,1,1,-6,0,0.0,,,,,,
1437,Pharoh Cooper\CoopPh00,NYG,26,,8,0,,,,,,,,,,,0.0,2,0,2,0,0,
1438,Samuel Cosmi\CosmSa00,WAS,22,ol,9,9,,,,,,0,0,1,0,0,0.0,,,,,,
1439,Scott Daly\DalySc01,DET,27,,17,0,,,,,,,,,,,0.0,1,0,1,0,0,
1440,Frank Darby\DarbFr00,ATL,24,,10,0,,,,,,1,0,0,0,0,0.0,1,0,1,0,0,
1441,Sam Darnold\DarnSa00,CAR,24,QB,12,11,,,,,,0,9,3,5,0,0.0,,,,,,
1442,Christian Darrisaw\DarrCh00,MIN,22,t,12,10,,,,,,0,0,3,5,0,0.0,,,,,,
1443,Corey Davis\DaviCo03,NYJ,26,wr,9,9,,,,,,0,2,1,0,0,0.0,,,,,,
1444,Jesse Davis\DaviJe00,MIA,30,OL,17,16,,,,,,0,0,1,0,0,0.0,,,,,,
1445,Shawn Davis\DaviSh02,GNB,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1446,Victor Dimukeje\DimuVi00,ARI,22,,14,0,,,,,,,,,,,0.0,3,0,3,0,1,
1447,Phillip Dorsett\DorsPh00,3TM,28,,6,0,,,,,,,,,,,0.0,1,0,1,0,0,
1448,Jack Doyle\DoylJa00,IND,31,,17,14,,,,,,0,0,1,0,0,0.0,,,,,,
1449,Kenyan Drake\DrakKe00,LVR,27,rb,12,2,,,,,,0,1,1,0,0,0.0,,,,,,
1450,Yasir Durant\DuraYa01,NWE,23,g,7,1,,,,,,0,0,1,0,0,0.0,,,,,,
1451,Devin Duvernay*+\DuveDe00,BAL,24,wr,16,7,,,,,,0,1,2,2,1,0.0,,,,,,
1452,Bryan Edwards\EdwaBr01,LVR,23,WR,16,12,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,
1453,Clyde Edwards-Helaire\EdwaCl00,KAN,22,rb,10,10,,,,,,0,2,1,0,0,0.0,,,,,,
1454,Liam Eichenberg\EichLi00,MIA,23,T,17,16,,,,,,0,0,4,0,0,0.0,,,,,,
1455,Ben Ellefson\ElleBe00,MIN,25,,5,0,,,,,,,,,,,0.0,2,0,2,0,0,
1456,D'Wayne Eskridge\EskrDW00,SEA,24,,10,0,,,,,,0,0,1,0,0,0.0,,,,,,
1457,Dorian Etheridge\EtheDo00,ATL,23,,7,0,,,,,,,,,,,0.0,1,0,1,0,0,
1458,George Fant\FantGe00,NYJ,29,T,15,15,,,,,,1,0,0,0,0,0.0,,,,,,
1459,Maurice Ffrench\FfreMa00,LAC,23,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1460,Justin Fields\FielJu00,CHI,22,qb,12,10,,,,,,0,12,4,-11,0,0.0,,,,,,
1461,Sharif Finch\FincSh00,2TM,26,,2,0,,,,,,,,,,,0.0,5,0,5,0,0,
1462,Anthony Firkser\FirkAn00,TEN,26,te,15,1,,,,,,0,2,3,-7,1,0.0,,,,,,
1463,D'Onta Foreman\ForeDO00,TEN,25,rb,9,3,,,,,,0,2,1,3,0,0.0,,,,,,
1464,Miller Forristall\ForrMi00,CLE,23,,2,0,,,,,,,,,,,0.0,1,0,1,0,0,
1465,Innis Gaines\GainIn00,GNB,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1466,Jimmy Garoppolo\GaroJi00,SFO,30,QB,15,15,,,,,,0,8,3,12,0,0.0,,,,,,
1467,Myles Gaskin\GaskMy00,MIA,24,rb,17,10,,,,,,0,2,1,16,0,0.0,,,,,,
1468,Graham Glasgow\GlasGr00,DEN,29,g,7,7,,,,,,,,,,,0.0,1,0,1,0,0,
1469,Dallas Goedert\GoedDa00,PHI,26,TE,15,14,,,,,,0,1,1,0,0,0.0,,,,,,
1470,Jared Goff\GoffJa00,DET,27,QB,14,14,,,,,,0,9,3,3,0,0.0,,,,,,
1471,Derrick Gore\GoreDe00,KAN,27,,11,0,,,,,,,,,,,0.0,1,0,1,0,0,
1472,Colby Gossett\GossCo00,ATL,26,ol,14,1,,,,,,0,0,1,0,0,0.0,,,,,,
1473,Noah Gray\GrayNo00,KAN,22,te,16,1,,,,,,,,,,,0.0,2,0,2,0,0,
1474,Jalen Guyton\GuytJa01,LAC,24,wr,16,2,,,,,,0,1,1,0,0,0.0,,,,,,
1475,Matt Haack\HaacMa00,BUF,27,p,17,0,,,,,,0,1,1,0,0,0.0,,,,,,
1476,C.J. Ham\HamxC.00,MIN,28,fb,17,8,,,,,,,,,,,0.0,1,0,1,0,0,
1477,Woodrow Hamilton\HamiWo00,2TM,29,,3,1,,,,,,,,,,,0.0,2,0,2,0,0,
1478,Chase Hansen\HansCh02,NOR,28,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1479,Clark Harris\HarrCl20,CIN,37,,17,0,,,,,,,,,,,0.0,1,0,1,0,0,
1480,Damien Harris\HarrDa06,NWE,24,RB,15,15,,,,,,0,2,2,2,0,0.0,,,,,,
1481,Rob Havenstein\HaveRo00,LAR,29,OL,15,15,,,,,,1,0,0,0,0,0.0,,,,,,
1482,Jack Heflin\HeflJa00,GNB,23,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1483,Taylor Heinicke\HeinTa00,WAS,28,QB,16,15,,,,,,0,7,6,1,0,0.0,,,,,,
1484,Johnny Hekker\HekkJo00,LAR,31,,17,0,,,,,,0,1,1,0,0,0.0,,,,,,
1485,Chad Henne\HennCh01,KAN,36,,4,0,,,,,,0,2,2,-2,0,0.0,,,,,,
1486,Thomas Hennessy\HennTh00,NYJ,27,,17,0,,,,,,,,,,,0.0,2,0,2,0,0,
1487,Derrick Henry\HenrDe00,TEN,27,rb,8,8,,,,,,0,1,1,0,0,0.0,,,,,,
1488,Nate Herbig\HerbNa01,PHI,23,g,16,5,,,,,,0,2,1,-22,0,0.0,,,,,,
1489,Will Hernandez\HernWi00,NYG,26,G,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1490,Brian Hill\HillBr02,SFO,26,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1491,Taysom Hill\HillTa00,NOR,31,qb,12,9,,,,,,0,2,2,0,0,0.0,1,0,1,0,0,
1492,Nyheim Hines\HineNy00,IND,25,rb,17,4,,,,,,0,3,1,0,0,0.0,,,,,,
1493,Jacob Hollister\HollJa03,JAX,28,te,7,2,,,,,,,,,,,0.0,1,0,1,0,0,
1494,Robert Hunt\HuntRo01,MIA,25,OL,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1495,Tyler Huntley\HuntTy01,BAL,23,qb,7,4,,,,,,0,4,1,0,0,0.0,,,,,,
1496,Jalen Hurts\HurtJa00,PHI,23,QB,15,15,,,,,,0,9,3,-23,0,0.0,,,,,,
1497,Germain Ifedi\IfedGe00,CHI,27,ol,9,7,,,,,,0,0,1,0,0,0.0,,,,,,
1498,Keith Ismael\IsmaKe00,WAS,23,c,10,5,,,,,,0,1,0,-12,0,0.0,1,0,1,0,0,
1499,DeSean Jackson\JackDe00,2TM,35,,16,4,,,,,,0,1,0,0,0,0.0,1,0,1,0,0,
1500,Lamar Jackson*\JackLa00,BAL,24,QB,12,12,,,,,,0,6,2,9,0,0.0,,,,,,
1501,Jesse James\JameJe00,CHI,27,te,14,9,,,,,,1,0,0,0,0,0.0,,,,,,
1502,J.J. Jansen\JansJ.00,CAR,35,,17,0,,,,,,,,,,,0.0,1,0,1,0,0,
1503,Collin Johnson\JohnCo01,NYG,24,wr,12,1,,,,,,,,,,,0.0,1,0,1,0,0,
1504,D'Ernest Johnson\JohnDE04,CLE,25,rb,17,2,,,,,,0,1,1,0,0,0.0,1,0,1,0,0,
1505,Darryl Johnson\JohnDa10,CAR,24,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1506,Duke Johnson\JohnDu00,MIA,28,rb,5,4,,,,,,0,0,1,0,0,0.0,,,,,,
1507,Juwan Johnson\JohnJu02,NOR,25,te,14,2,,,,,,,,,,,0.0,1,0,1,0,0,
1508,Ben Jones\JoneBe01,TEN,32,C,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1509,Daniel Jones\JoneDa05,NYG,24,QB,11,11,,,,,,0,7,2,-11,0,0.0,,,,,,
1510,Brevin Jordan\JordBr00,HOU,21,te,9,2,,,,,,,,,,,0.0,1,0,1,0,0,
1511,Alvin Kamara*\KamaAl00,NOR,26,rb,13,10,,,,,,0,0,1,0,0,0.0,,,,,,
1512,Jason Kelce*+\KelcJa00,PHI,34,C,17,17,,,,,,0,1,1,0,0,0.0,,,,,,
1513,Christian Kirk\KirkCh01,ARI,25,WR,17,11,,,,,,0,0,1,0,0,0.0,,,,,,
1514,Tommy Kraemer\KraeTo02,DET,23,g,9,3,,,,,,0,0,1,0,0,0.0,,,,,,
1515,Justin Lawler\LawlJu00,LAR,27,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1516,Alex Leatherwood\LeatAl00,LVR,22,OL,17,17,,,,,,,,,,,0.0,1,0,1,0,0,
1517,Andy Lee\LeexAn20,ARI,39,p,16,0,,,,,,0,3,2,4,0,0.0,,,,,,
1518,Charles Leno Jr.\LenoCh00,WAS,30,T,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1519,Taylor Lewan\LewaTa00,TEN,30,T,13,13,,,,,,0,0,1,-7,0,0.0,,,,,,
1520,Jordan Love\LoveJo03,GNB,23,qb,6,1,,,,,,0,3,2,0,0,0.0,,,,,,
1521,Alex Mack*\MackAl20,SFO,36,C,17,17,,,,,,0,1,1,0,0,0.0,,,,,,
1522,Jordan Mailata\MailJo00,PHI,24,T,14,14,,,,,,,,,,,0.0,2,0,2,0,0,
1523,Cameron Malveaux\MalvCa00,PHI,27,,3,0,,,,,,,,,,,0.0,3,0,3,0,2,
1524,Chris Manhertz\ManhCh00,JAX,29,te,17,10,,,,,,0,0,1,2,0,0.0,,,,,,
1525,Zack Martin*+\MartZa00,DAL,31,G,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1526,Bobby Massie\MassBo00,DEN,32,T,13,13,,,,,,,,,,,0.0,1,0,1,0,0,
1527,Jake Matthews\MattJa00,ATL,29,T,17,17,,,,,,1,0,0,0,0,0.0,,,,,,
1528,Alexander Mattison\MattAl01,MIN,23,rb,16,4,,,,,,0,1,1,1,0,0.0,,,,,,
1529,Isaiah McDuffie\McDuIs00,GNB,22,,13,0,,,,,,,,,,,0.0,2,0,2,0,0,
1530,Kaleb McGary\McGaKa00,ATL,26,T,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1531,T.Y. McGill\McGiT.00,MIN,29,,2,0,0,0,0,0,1,,,,,,0.0,1,0,1,0,1,
1532,Sean McKeon\McKeSe01,DAL,24,te,9,2,,,,,,,,,,,0.0,1,0,1,0,0,
1533,Jake McQuaide\McQuJa00,DAL,34,,17,0,,,,,,,,,,,0.0,1,0,1,0,0,
1534,Davis Mills\MillDa02,HOU,23,QB,13,11,,,,,,0,5,4,0,0,0.0,,,,,,
1535,Gardner Minshew II\MinsGa00,PHI,25,qb,4,2,,,,,,0,1,1,0,0,0.0,,,,,,
1536,Joe Mixon*\MixoJo00,CIN,25,RB,16,16,,,,,,0,2,2,0,0,0.0,,,,,,
1537,D.J. Montgomery\MontDJ01,NYJ,25,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1538,David Montgomery\MontDa01,CHI,24,RB,13,13,,,,,,0,1,1,3,0,0.0,1,0,1,0,0,
1539,Jimmy Moreland\MoreJi00,HOU,26,,7,0,,,,,,,,,,,0.0,2,0,2,0,0,
1540,Taylor Moton\MotoTa00,CAR,27,T,17,17,,,,,,,,,,,0.0,1,0,1,0,0,
1541,Kyler Murray*\MurrKy00,ARI,24,QB,14,14,,,,,,0,13,13,-1,0,0.0,,,,,,
1542,Latavius Murray\MurrLa00,BAL,31,rb,14,6,,,,,,,,,,,0.0,1,0,1,0,0,
1543,Cam Newton\NewtCa00,CAR,32,qb,8,5,,,,,,0,4,1,3,0,0.0,,,,,,
1544,Yosuah Nijman\NijmYo01,GNB,25,t,17,8,,,,,,0,0,1,0,0,0.0,,,,,,
1545,Chukwuma Okorafor\OkorCh00,PIT,24,OL,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1546,Albert Okwuegbunam\OkwuAl00,DEN,23,te,14,6,,,,,,0,1,1,2,0,0.0,,,,,,
1547,Matt Paradis\ParaMa00,CAR,32,c,9,9,,,,,,0,0,2,0,0,0.0,,,,,,
1548,Lucas Patrick\PatrLu00,GNB,28,G,17,13,,,,,,0,0,1,0,0,0.0,,,,,,
1549,Tim Patrick\PatrTi00,DEN,28,WR,16,16,,,,,,0,0,1,2,0,0.0,,,,,,
1550,Cordarrelle Patterson\PattCo00,ATL,30,RB,16,13,,,,,,0,2,3,9,0,0.0,1,0,1,0,0,
1551,Adrian Peterson\PeteAd01,2TM,36,,4,3,,,,,,0,1,1,0,0,0.0,,,,,,
1552,Ethan Pocic\PociEt00,SEA,26,,13,10,,,,,,0,0,1,0,0,0.0,,,,,,
1553,Benning Potoa'e\PotoBe00,TAM,25,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1554,Dak Prescott\PresDa01,DAL,28,QB,16,16,,,,,,0,14,7,17,0,0.0,,,,,,
1555,MyCole Pruitt\PruiMy00,TEN,29,te,16,9,,,,,,,,,,,0.0,2,0,2,0,0,
1556,David Quessenberry\QuesDa00,TEN,31,OL,17,17,,,,,,1,0,0,0,0,0.0,,,,,,
1557,Nick Ralston\RalsNi00,DAL,25,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1558,Hamilcar Rashed Jr.\RashHa00,NYJ,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1559,Mike Remmers\RemmMi00,KAN,32,t,4,2,,,,,,0,0,1,0,0,0.0,,,,,,
1560,Sammis Reyes\ReyeSa00,WAS,26,te,11,1,,,,,,,,,,,0.0,2,0,2,0,0,
1561,Jordan Richards\RichJo00,BAL,28,,2,0,,,,,,,,,,,0.0,2,0,2,0,0,
1562,Will Richardson\RichWi01,JAX,25,ol,13,2,,,,,,0,0,1,0,1,0.0,,,,,,
1563,Andre Roberts\RobeAn00,2TM,33,,16,0,,,,,,0,3,1,0,0,0.0,,,,,,
1564,Edmond Robinson\RobiEd00,SEA,29,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1565,James Robinson\RobiJa00,JAX,23,RB,14,13,,,,,,0,4,0,0,0,0.0,1,0,1,0,0,
1566,Aaron Rodgers*+\RodgAa00,GNB,38,QB,16,16,,,,,,0,3,2,-2,0,0.0,,,,,,
1567,Ben Roethlisberger\RoetBe00,PIT,39,,16,16,,,,,,0,11,5,7,0,0.0,,,,,,
1568,Chester Rogers\RogeCh02,TEN,27,wr,16,2,,,,,,0,4,3,53,0,0.0,,,,,,
1569,John Ross\RossJo00,NYG,26,wr,10,1,,,,,,0,1,1,0,0,0.0,,,,,,
1570,Chase Roullier\RoulCh00,WAS,28,c,8,8,,,,,,0,1,1,-3,0,0.0,,,,,,
1571,Larry Rountree\RounLa00,LAC,22,,12,0,,,,,,,,,,,0.0,2,0,2,0,0,
1572,Kyle Rudolph\RudoKy00,NYG,32,,16,13,,,,,,0,0,1,0,0,0.0,,,,,,
1573,Matt Ryan\RyanMa00,ATL,36,QB,17,17,,,,,,0,11,3,-5,0,0.0,,,,,,
1574,Ricky Seals-Jones\SealRi00,WAS,26,te,13,6,,,,,,0,0,1,0,0,0.0,,,,,,
1575,Jabaal Sheard\SheaJa00,MIA,32,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1576,Trevor Siemian\SiemTr00,NOR,30,qb,6,4,,,,,,0,3,1,5,0,0.0,,,,,,
1577,John Simpson\SimpJo00,LVR,24,G,17,17,,,,,,0,0,3,0,0,0.0,,,,,,
1578,Matt Skura\SkurMa01,NYG,28,C,14,14,,,,,,0,0,1,0,0,0.0,,,,,,
1579,Jonnu Smith\SmitJo01,NWE,26,TE,16,11,,,,,,0,1,2,0,0,0.0,,,,,,
1580,Trey Smith\SmitTr05,KAN,22,OL,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1581,Akeem Spence\SpenAk00,WAS,30,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1582,Marquiss Spencer\SpenMa00,DEN,24,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1583,Matthew Stafford\StafMa00,LAR,33,QB,17,17,,,,,,0,5,3,2,0,0.0,,,,,,
1584,Marquez Stevenson\StevMa00,BUF,23,,5,0,,,,,,0,2,1,9,0,0.0,,,,,,
1585,Connor Strachan\StraCo00,HOU,26,,3,0,,,,,,,,,,,0.0,3,0,3,0,0,
1586,Freddie Swain\SwaiFr00,SEA,23,wr,17,8,,,,,,0,1,2,0,0,0.0,,,,,,
1587,Tua Tagovailoa\TagoTu00,MIA,23,QB,13,12,,,,,,0,9,2,2,0,0.0,1,0,1,0,0,
1588,Jonathan Taylor*+\TaylJo02,IND,22,RB,17,17,,,,,,0,4,3,0,0,0.0,,,,,,
1589,Tyrod Taylor\TaylTy00,HOU,32,qb,6,6,,,,,,0,3,2,9,0,0.0,,,,,,
1590,Adam Thielen\ThieAd00,MIN,31,WR,13,13,,,,,,0,1,1,0,0,0.0,,,,,,
1591,Kiondre Thomas\ThomKi00,LAC,23,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1592,Logan Thomas\ThomLo00,WAS,30,te,6,6,,,,,,0,1,1,0,0,0.0,,,,,,
1593,Cody Thompson\ThomCo04,SEA,25,,5,0,,,,,,0,0,1,0,0,0.0,1,0,1,0,0,
1594,Joe Thuney\ThunJo00,KAN,29,OL,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1595,Carson Tinker\TinkCa00,2TM,32,,9,0,,,,,,,,,,,0.0,1,0,1,0,0,
1596,Kadarius Toney\ToneKa00,NYG,22,wr,10,4,,,,,,0,0,1,-8,0,0.0,,,,,,
1597,J.C. Tretter\TretJC00,CLE,30,,16,16,,,,,,0,0,1,0,0,0.0,,,,,,
1598,Brent Urban\UrbaBr00,DAL,30,de,6,4,0,0,0,0,1,,,,,,0.0,3,0,3,0,0,
1599,Jordan Veasy\VeasJo00,HOU,26,,2,0,,,,,,0,0,1,0,0,0.0,,,,,,
1600,Barrington Wade\WadeBa00,DEN,23,,4,0,,,,,,,,,,,0.0,1,0,1,0,0,
1601,Shaun Wade\WadeSh00,NWE,23,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1602,P.J. Walker\WalkPh00,CAR,26,qb,5,1,,,,,,0,3,2,2,0,0.0,1,0,1,0,0,
1603,Ar'Darius Washington\WashAr00,BAL,22,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1604,Curtis Weaver\WeavCu00,CLE,23,,1,0,,,,,,,,,,,0.0,1,0,1,0,1,
1605,Rashad Weaver\WeavRa00,TEN,24,,2,0,,,,,,,,,,,0.0,2,0,2,0,0,
1606,Carson Wentz\WentCa00,IND,29,QB,17,17,,,,,,0,8,1,-5,0,0.0,,,,,,
1607,Tahir Whitehead\WhitTa00,ARI,31,,3,0,,,,,,,,,,,0.0,1,0,1,0,0,
1608,Andrew Whitworth\WhitAn20,LAR,40,,15,15,,,,,,0,0,1,0,0,0.0,,,,,,
1609,Daryl Williams\WillDa06,BUF,29,,17,17,,,,,,0,0,1,0,0,0.0,,,,,,
1610,Xavier Williams\WillXa00,HOU,29,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1611,Russell Wilson*\WilsRu00,SEA,33,QB,14,14,,,,,,0,6,3,0,0,0.0,,,,,,
1612,Zach Wilson\WilsZa00,NYJ,22,QB,13,13,,,,,,0,5,3,0,0,0.0,,,,,,
1613,Jameis Winston\WinsJa00,NOR,27,qb,7,7,,,,,,0,2,1,0,0,0.0,,,,,,
1614,Renell Wren\WrenRe00,CIN,26,,1,0,,,,,,,,,,,0.0,1,0,1,0,0,
1615,Kevin Zeitler\ZeitKe00,BAL,31,G,17,17,,,,,,,,,,,0.0,2,0,2,0,0,
